city,location_name,sensor_id,parameter,value,timestamp,lat,lon
Lagos State,Ojuelegba QBC,14374453,temperature,28.4,2026-03-23T05:00:00Z,6.510316056732983,3.3628513749513247
Lagos State,Ojuelegba QBC,14374453,temperature,29.6,2026-03-23T06:00:00Z,6.510316056732983,3.3628513749513247
Lagos State,Ojuelegba QBC,14374453,temperature,31.9,2026-03-23T07:00:00Z,6.510316056732983,3.3628513749513247
Lagos State,Ojuelegba QBC,14374453,temperature,35.7,2026-03-23T08:00:00Z,6.510316056732983,3.3628513749513247
Lagos State,Ojuelegba QBC,14374453,temperature,37.1,2026-03-23T09:00:00Z,6.510316056732983,3.3628513749513247
Lagos State,Ojuelegba QBC,14374453,temperature,36.9,2026-03-23T10:00:00Z,6.510316056732983,3.3628513749513247
Lagos State,Ojuelegba QBC,14374453,temperature,36.7,2026-03-23T11:00:00Z,6.510316056732983,3.3628513749513247
Lagos State,Ojuelegba QBC,14374453,temperature,36.5,2026-03-23T12:00:00Z,6.510316056732983,3.3628513749513247
Lagos State,Ojuelegba QBC,14374453,temperature,34.5,2026-03-23T13:00:00Z,6.510316056732983,3.3628513749513247
Lagos State,Ojuelegba QBC,14374453,temperature,34.1,2026-03-23T14:00:00Z,6.510316056732983,3.3628513749513247
Lagos State,Ojuelegba QBC,14374453,temperature,33.6,2026-03-23T15:00:00Z,6.510316056732983,3.3628513749513247
Lagos State,Ojuelegba QBC,14374453,temperature,32.3,2026-03-23T16:00:00Z,6.510316056732983,3.3628513749513247
Lagos State,Ojuelegba QBC,14374453,temperature,30.8,2026-03-23T17:00:00Z,6.510316056732983,3.3628513749513247
Lagos State,Ojuelegba QBC,14374453,temperature,29.8,2026-03-23T18:00:00Z,6.510316056732983,3.3628513749513247
Lagos State,Ojuelegba QBC,14374453,temperature,29.8,2026-03-23T19:00:00Z,6.510316056732983,3.3628513749513247
Lagos State,Ojuelegba QBC,14374453,temperature,29.8,2026-03-23T20:00:00Z,6.510316056732983,3.3628513749513247
Lagos State,Ojuelegba QBC,14374453,temperature,29.7,2026-03-23T21:00:00Z,6.510316056732983,3.3628513749513247
Lagos State,Ojuelegba QBC,14374453,temperature,29.7,2026-03-23T22:00:00Z,6.510316056732983,3.3628513749513247
Lagos State,Ojuelegba QBC,14374453,temperature,29.6,2026-03-23T23:00:00Z,6.510316056732983,3.3628513749513247
Lagos State,LAMATA Place,14396503,pm25,24.7,2026-03-23T01:00:00Z,6.594365727074691,3.383247245085032
Lagos State,LAMATA Place,14396503,pm25,27.3,2026-03-23T02:00:00Z,6.594365727074691,3.383247245085032
Lagos State,LAMATA Place,14396503,pm25,31.7,2026-03-23T03:00:00Z,6.594365727074691,3.383247245085032
Lagos State,LAMATA Place,14396503,pm25,40.3,2026-03-23T10:00:00Z,6.594365727074691,3.383247245085032
Lagos State,LAMATA Place,14396503,pm25,39.8,2026-03-23T11:00:00Z,6.594365727074691,3.383247245085032
Lagos State,LAMATA Place,14396503,pm25,38.3,2026-03-23T12:00:00Z,6.594365727074691,3.383247245085032
Lagos State,LAMATA Place,14396503,pm25,39.0,2026-03-23T13:00:00Z,6.594365727074691,3.383247245085032
Lagos State,LAMATA Place,14396503,pm25,37.9,2026-03-23T14:00:00Z,6.594365727074691,3.383247245085032
Lagos State,LAMATA Place,14396503,pm25,34.0,2026-03-23T15:00:00Z,6.594365727074691,3.383247245085032
Lagos State,LAMATA Place,14396503,pm25,48.3,2026-03-23T16:00:00Z,6.594365727074691,3.383247245085032
Lagos State,LAMATA Place,14396503,pm25,39.5,2026-03-23T17:00:00Z,6.594365727074691,3.383247245085032
Lagos State,LAMATA Place,14396503,pm25,40.6,2026-03-23T18:00:00Z,6.594365727074691,3.383247245085032
Lagos State,LAMATA Place,14396503,pm25,38.7,2026-03-23T19:00:00Z,6.594365727074691,3.383247245085032
Lagos State,LAMATA Place,14396503,pm25,55.9,2026-03-23T20:00:00Z,6.594365727074691,3.383247245085032
Lagos State,LAMATA Place,14396503,pm25,44.7,2026-03-23T21:00:00Z,6.594365727074691,3.383247245085032
Lagos State,LAMATA Place,14396503,pm25,40.5,2026-03-23T22:00:00Z,6.594365727074691,3.383247245085032
Lagos State,LAMATA Place,14396503,pm25,35.0,2026-03-23T23:00:00Z,6.594365727074691,3.383247245085032
Lagos State,LAMATA Place,14396504,relativehumidity,87.0,2026-03-23T01:00:00Z,6.594365727074691,3.383247245085032
Lagos State,LAMATA Place,14396504,relativehumidity,87.0,2026-03-23T02:00:00Z,6.594365727074691,3.383247245085032
Lagos State,LAMATA Place,14396504,relativehumidity,88.0,2026-03-23T03:00:00Z,6.594365727074691,3.383247245085032
Lagos State,LAMATA Place,14396504,relativehumidity,60.0,2026-03-23T10:00:00Z,6.594365727074691,3.383247245085032
Lagos State,LAMATA Place,14396504,relativehumidity,57.0,2026-03-23T11:00:00Z,6.594365727074691,3.383247245085032
Lagos State,LAMATA Place,14396504,relativehumidity,58.0,2026-03-23T12:00:00Z,6.594365727074691,3.383247245085032
Lagos State,LAMATA Place,14396504,relativehumidity,61.0,2026-03-23T13:00:00Z,6.594365727074691,3.383247245085032
Lagos State,LAMATA Place,14396504,relativehumidity,63.0,2026-03-23T14:00:00Z,6.594365727074691,3.383247245085032
Lagos State,LAMATA Place,14396504,relativehumidity,62.0,2026-03-23T15:00:00Z,6.594365727074691,3.383247245085032
Lagos State,LAMATA Place,14396504,relativehumidity,67.0,2026-03-23T16:00:00Z,6.594365727074691,3.383247245085032
Lagos State,LAMATA Place,14396504,relativehumidity,69.0,2026-03-23T17:00:00Z,6.594365727074691,3.383247245085032
Lagos State,LAMATA Place,14396504,relativehumidity,77.0,2026-03-23T18:00:00Z,6.594365727074691,3.383247245085032
Lagos State,LAMATA Place,14396504,relativehumidity,81.0,2026-03-23T19:00:00Z,6.594365727074691,3.383247245085032
Lagos State,LAMATA Place,14396504,relativehumidity,82.0,2026-03-23T20:00:00Z,6.594365727074691,3.383247245085032
Lagos State,LAMATA Place,14396504,relativehumidity,83.0,2026-03-23T21:00:00Z,6.594365727074691,3.383247245085032
Lagos State,LAMATA Place,14396504,relativehumidity,82.0,2026-03-23T22:00:00Z,6.594365727074691,3.383247245085032
Lagos State,LAMATA Place,14396504,relativehumidity,82.0,2026-03-23T23:00:00Z,6.594365727074691,3.383247245085032
Lagos State,LAMATA Place,14396505,temperature,28.8,2026-03-23T01:00:00Z,6.594365727074691,3.383247245085032
Lagos State,LAMATA Place,14396505,temperature,28.8,2026-03-23T02:00:00Z,6.594365727074691,3.383247245085032
Lagos State,LAMATA Place,14396505,temperature,28.6,2026-03-23T03:00:00Z,6.594365727074691,3.383247245085032
Lagos State,LAMATA Place,14396505,temperature,36.1,2026-03-23T10:00:00Z,6.594365727074691,3.383247245085032
Lagos State,LAMATA Place,14396505,temperature,36.9,2026-03-23T11:00:00Z,6.594365727074691,3.383247245085032
Lagos State,LAMATA Place,14396505,temperature,36.6,2026-03-23T12:00:00Z,6.594365727074691,3.383247245085032
Lagos State,LAMATA Place,14396505,temperature,35.9,2026-03-23T13:00:00Z,6.594365727074691,3.383247245085032
Lagos State,LAMATA Place,14396505,temperature,35.2,2026-03-23T14:00:00Z,6.594365727074691,3.383247245085032
Lagos State,LAMATA Place,14396505,temperature,35.7,2026-03-23T15:00:00Z,6.594365727074691,3.383247245085032
Lagos State,LAMATA Place,14396505,temperature,33.7,2026-03-23T16:00:00Z,6.594365727074691,3.383247245085032
Lagos State,LAMATA Place,14396505,temperature,32.2,2026-03-23T17:00:00Z,6.594365727074691,3.383247245085032
Lagos State,LAMATA Place,14396505,temperature,30.9,2026-03-23T18:00:00Z,6.594365727074691,3.383247245085032
Lagos State,LAMATA Place,14396505,temperature,30.4,2026-03-23T19:00:00Z,6.594365727074691,3.383247245085032
Lagos State,LAMATA Place,14396505,temperature,30.3,2026-03-23T20:00:00Z,6.594365727074691,3.383247245085032
Lagos State,LAMATA Place,14396505,temperature,30.1,2026-03-23T21:00:00Z,6.594365727074691,3.383247245085032
Lagos State,LAMATA Place,14396505,temperature,30.2,2026-03-23T22:00:00Z,6.594365727074691,3.383247245085032
Lagos State,LAMATA Place,14396505,temperature,29.9,2026-03-23T23:00:00Z,6.594365727074691,3.383247245085032
